TEI,TEO,TCI,TCO,kW,TEA,TCA,TRE,TRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,TO_sump,PO_net,label,fault_name,fault_short,is_fault
56.67,50.55,84.88,90.81,57.27,7.8,3.5,42.8,94.0,6.5,48.5,5.7,128.7,34.5,117.1,103.4,1,Normal,Normal,0
56.71,50.51,84.92,90.85,57.12,7.8,3.2,42.8,93.7,6.7,48.5,5.7,128.7,35.0,117.4,103.2,1,Normal,Normal,0
56.71,50.55,84.92,90.85,57.27,7.7,3.3,42.8,94.0,6.5,48.3,5.6,128.5,34.7,117.4,101.9,1,Normal,Normal,0
56.67,50.55,84.92,90.85,57.15,7.8,3.3,42.6,93.7,6.2,48.5,5.7,128.7,35.0,117.4,103.7,1,Normal,Normal,0
56.71,50.55,84.92,90.81,57.14,7.8,3.0,42.9,93.7,6.2,48.5,5.7,128.7,34.8,117.4,102.1,1,Normal,Normal,0
56.71,50.55,84.96,90.85,57.19,7.7,3.0,42.9,93.7,6.5,48.5,5.7,128.7,34.8,117.1,101.9,1,Normal,Normal,0
56.67,50.55,84.96,90.85,57.11,7.5,3.0,42.9,93.7,6.2,48.5,5.6,128.7,35.0,117.1,102.4,1,Normal,Normal,0
56.71,50.55,85.0,90.9,57.22,7.6,3.2,42.9,94.0,6.5,48.5,5.7,128.7,34.5,117.4,103.1,1,Normal,Normal,0
56.71,50.59,85.0,90.9,57.26,7.6,3.2,42.9,94.0,6.3,48.5,5.7,128.5,34.5,117.4,102.4,1,Normal,Normal,0
56.71,50.55,85.04,90.9,57.17,7.8,3.6,42.8,94.3,6.7,48.5,5.6,128.5,34.7,117.4,103.2,1,Normal,Normal,0
56.75,50.55,85.04,90.94,57.31,7.7,3.2,42.9,93.7,6.2,48.5,5.6,128.5,35.0,117.4,101.6,1,Normal,Normal,0
56.75,50.55,85.04,90.94,57.34,7.7,3.6,42.9,94.3,6.5,48.5,5.7,128.7,34.2,117.1,104.4,1,Normal,Normal,0
56.75,50.55,85.04,90.9,57.23,7.5,3.3,42.9,94.0,6.6,48.5,5.7,128.7,34.2,117.4,101.9,1,Normal,Normal,0
56.75,50.55,85.04,90.9,57.21,7.5,3.3,42.9,94.3,6.3,48.5,5.6,128.7,34.4,117.4,101.6,1,Normal,Normal,0
56.71,50.55,85.04,90.9,57.26,7.7,3.3,42.9,94.0,6.5,48.5,5.5,129.0,34.7,117.1,78.3,1,Normal,Normal,0
56.75,50.59,85.04,90.9,57.27,7.8,3.3,42.8,94.0,6.5,48.3,5.2,128.7,34.7,117.6,102.9,1,Normal,Normal,0
56.75,50.59,85.04,90.94,57.26,7.5,3.5,42.8,94.0,6.5,48.5,5.4,128.5,34.7,117.6,102.4,1,Normal,Normal,0
56.71,50.55,85.04,90.9,57.32,7.5,3.5,43.1,94.3,6.6,48.5,5.6,128.7,34.2,117.4,103.1,1,Normal,Normal,0
56.75,50.55,85.04,90.94,57.38,7.7,3.3,42.9,94.0,6.8,48.5,5.4,128.7,34.4,117.6,101.1,1,Normal,Normal,0
56.71,50.55,85.08,90.9,57.37,7.8,3.2,42.8,94.0,6.5,48.5,5.7,128.7,34.7,117.4,102.9,1,Normal,Normal,0
56.75,50.59,85.12,90.94,57.32,7.5,2.9,43.1,94.3,6.3,48.5,5.6,128.7,34.7,117.4,101.2,1,Normal,Normal,0
56.75,50.59,85.12,90.94,57.26,7.7,3.3,42.9,94.0,6.5,48.5,5.6,128.5,34.7,117.4,103.6,1,Normal,Normal,0
56.75,50.59,85.12,90.98,57.37,7.7,3.2,42.9,94.0,6.3,48.5,5.6,128.7,34.5,117.6,101.9,1,Normal,Normal,0
56.75,50.59,85.12,90.98,57.3,7.8,3.3,42.8,94.0,6.3,48.5,5.4,128.7,35.0,117.4,101.6,1,Normal,Normal,0
56.75,50.59,85.12,90.98,57.37,7.7,3.6,42.9,94.3,6.2,48.5,5.6,128.7,35.0,117.4,101.9,1,Normal,Normal,0
56.75,50.59,85.08,90.98,57.24,7.7,3.6,42.9,94.0,6.3,48.5,5.6,128.7,34.7,117.6,102.4,1,Normal,Normal,0
56.75,50.59,85.08,90.94,57.25,7.7,3.6,42.8,94.3,6.5,48.5,5.6,128.5,34.4,117.4,103.6,1,Normal,Normal,0
56.79,50.59,85.08,90.94,57.18,7.3,3.8,43.1,94.3,6.5,48.5,5.7,128.7,35.0,117.6,101.6,1,Normal,Normal,0
56.79,50.59,85.08,90.94,57.26,7.7,3.0,42.9,94.0,6.3,48.5,5.6,129.0,34.5,117.6,102.4,1,Normal,Normal,0
56.75,50.63,85.04,90.9,57.19,7.7,3.3,42.9,94.0,6.5,48.5,5.6,128.7,35.0,117.4,102.6,1,Normal,Normal,0
56.75,50.59,85.08,90.9,57.26,7.7,3.3,42.9,94.0,6.3,48.5,5.6,128.7,34.7,117.6,102.2,1,Normal,Normal,0
56.79,50.59,85.08,90.94,57.29,7.5,3.2,43.1,94.0,6.8,48.5,5.4,128.5,34.4,117.6,103.2,1,Normal,Normal,0
56.75,50.59,85.12,90.94,57.37,7.5,3.2,42.9,94.0,6.3,48.5,5.4,129.0,34.7,117.4,102.6,1,Normal,Normal,0
56.75,50.63,85.12,90.94,57.34,7.5,3.2,42.9,94.0,6.3,48.7,5.8,128.7,35.0,117.6,103.7,1,Normal,Normal,0
56.79,50.63,85.16,90.98,57.32,7.7,3.3,42.9,94.0,6.6,48.5,5.7,129.0,34.7,117.4,103.7,1,Normal,Normal,0
56.75,50.59,85.12,90.98,57.32,7.5,3.6,42.9,94.3,6.5,48.5,5.4,128.7,34.7,117.6,102.6,1,Normal,Normal,0
56.75,50.59,85.12,90.94,57.37,7.5,3.5,43.1,94.3,6.6,48.5,5.7,129.0,34.7,117.6,102.9,1,Normal,Normal,0
56.79,50.59,85.08,90.98,57.34,7.7,3.5,42.9,94.3,6.3,48.5,5.4,128.7,34.7,117.6,101.6,1,Normal,Normal,0
56.75,50.59,85.12,90.98,57.38,7.3,3.2,43.1,94.0,6.5,48.5,5.4,128.7,34.7,117.6,101.6,1,Normal,Normal,0
56.79,50.59,85.12,90.98,57.34,7.7,3.5,42.9,94.3,6.0,48.5,5.6,128.7,34.4,117.6,77.0,1,Normal,Normal,0
56.79,50.59,85.12,90.98,57.45,7.7,3.6,42.9,94.3,6.6,48.5,5.6,129.0,34.4,117.8,102.1,1,Normal,Normal,0
56.79,50.59,85.12,91.02,57.26,7.7,3.2,42.9,94.0,6.5,48.5,5.8,129.0,34.7,117.6,102.4,1,Normal,Normal,0
56.79,50.59,85.12,90.98,57.37,7.7,3.5,42.9,94.3,6.3,48.7,5.8,128.7,34.7,117.8,102.9,1,Normal,Normal,0
56.79,50.63,85.12,90.98,57.29,7.5,3.3,43.1,94.0,6.3,48.5,5.6,128.7,35.0,117.6,101.9,1,Normal,Normal,0
56.79,50.63,85.08,90.94,57.39,7.7,3.2,42.9,94.3,6.8,48.5,5.8,128.7,34.4,117.6,101.7,1,Normal,Normal,0
56.79,50.63,85.08,90.94,57.36,7.8,3.0,42.8,93.7,6.8,48.7,5.8,129.0,35.0,117.6,103.4,1,Normal,Normal,0
56.79,50.63,85.08,90.98,57.34,7.7,3.5,42.9,94.3,6.3,48.5,5.6,128.7,34.7,117.8,101.4,1,Normal,Normal,0
56.79,50.63,85.12,90.98,57.34,7.7,3.3,42.9,93.7,6.0,48.7,5.6,128.7,35.3,117.8,102.9,1,Normal,Normal,0
56.79,50.63,85.08,90.98,57.34,7.9,3.5,42.9,94.3,6.6,48.5,5.6,128.7,34.2,117.6,102.9,1,Normal,Normal,0
56.79,50.63,85.08,90.94,57.42,7.7,3.2,42.9,94.0,6.6,48.7,5.8,128.7,34.4,117.8,101.7,1,Normal,Normal,0
56.79,50.59,85.12,90.94,57.34,7.5,3.3,43.1,94.0,6.3,48.7,5.8,128.7,34.7,117.6,104.9,1,Normal,Normal,0
56.79,50.63,85.08,90.94,57.41,7.9,3.3,43.1,94.0,6.8,48.5,5.6,128.7,35.0,117.6,101.6,1,Normal,Normal,0
56.79,50.59,85.08,90.94,57.38,8.0,3.2,42.8,94.0,6.6,48.5,5.6,129.0,35.0,117.6,102.6,1,Normal,Normal,0
56.79,50.59,85.08,90.98,57.43,7.5,3.3,43.1,94.0,6.8,48.5,5.6,128.7,34.4,117.8,103.1,1,Normal,Normal,0
56.79,50.63,85.12,90.98,57.33,7.5,3.3,42.9,94.0,6.3,48.5,5.4,128.7,34.7,117.8,101.6,1,Normal,Normal,0
56.79,50.59,85.12,90.98,57.34,7.5,3.3,43.1,94.0,6.3,48.7,5.8,128.7,34.7,117.8,103.4,1,Normal,Normal,0
56.79,50.63,85.12,90.98,57.46,7.5,3.6,43.1,94.3,6.8,48.7,5.6,128.7,34.0,117.8,102.1,1,Normal,Normal,0
56.83,50.63,85.16,90.98,57.46,7.7,3.3,43.1,94.0,6.3,48.7,5.6,128.7,35.0,117.8,102.7,1,Normal,Normal,0
56.79,50.63,85.12,90.98,57.41,7.7,3.7,42.9,94.5,6.2,48.5,5.6,129.0,34.2,117.8,102.9,1,Normal,Normal,0
56.79,50.63,85.12,90.98,57.35,7.5,3.2,43.1,94.0,6.6,48.5,5.4,129.0,34.4,117.8,102.4,1,Normal,Normal,0
56.83,50.59,85.12,90.98,57.42,7.7,3.7,43.1,94.3,6.6,48.5,5.4,128.7,34.4,117.6,102.1,1,Normal,Normal,0
56.83,50.63,85.16,90.98,57.45,7.5,3.5,43.1,94.3,6.3,48.5,5.6,129.0,34.7,117.8,126.7,1,Normal,Normal,0
56.87,50.63,85.16,91.02,57.46,7.7,3.2,43.1,94.0,6.6,48.7,5.6,128.7,34.4,118.1,104.1,1,Normal,Normal,0
56.87,50.63,85.16,91.02,57.44,8.0,3.5,42.8,94.8,7.1,48.7,5.7,129.0,34.2,117.8,102.2,1,Normal,Normal,0
56.87,50.68,85.12,91.02,57.48,7.7,3.5,43.1,94.3,6.6,48.5,5.6,128.7,34.4,117.8,127.5,1,Normal,Normal,0
56.87,50.68,85.12,91.02,57.44,7.5,3.6,43.1,94.3,6.8,48.7,5.6,129.0,34.5,117.6,102.6,1,Normal,Normal,0
56.87,50.68,85.21,90.98,57.39,7.7,3.5,42.9,94.5,6.8,48.7,5.8,128.7,34.5,117.8,101.9,1,Normal,Normal,0
56.91,50.72,85.16,91.06,57.48,7.7,3.3,43.1,94.3,6.3,48.7,5.6,129.0,34.4,118.1,102.6,1,Normal,Normal,0
56.91,50.68,85.16,91.06,57.53,7.9,3.2,42.9,94.0,6.5,48.7,5.8,129.0,34.7,117.8,102.4,1,Normal,Normal,0
56.91,50.68,85.16,91.06,57.4,8.0,3.5,42.8,94.3,6.6,48.7,5.9,128.7,34.7,118.1,103.4,1,Normal,Normal,0
56.91,50.68,85.21,91.06,57.42,7.7,3.2,43.1,94.0,6.2,48.7,5.8,129.0,34.7,117.8,102.6,1,Normal,Normal,0
56.95,50.72,85.16,91.02,57.55,7.7,3.6,43.1,94.3,6.3,48.5,5.6,129.0,35.0,117.8,103.1,1,Normal,Normal,0
56.95,50.76,85.21,91.02,57.46,7.9,3.5,42.9,94.0,6.3,48.7,5.8,129.0,35.0,118.1,101.9,1,Normal,Normal,0
56.95,50.76,85.16,91.06,57.36,7.5,3.2,42.9,94.0,6.6,48.7,5.6,129.0,34.7,118.1,102.6,1,Normal,Normal,0
56.95,50.76,85.16,91.06,57.39,7.9,3.6,42.9,94.3,6.2,48.7,5.8,128.7,34.7,118.1,102.4,1,Normal,Normal,0
56.95,50.76,85.12,91.02,57.51,7.9,3.2,42.9,94.3,6.6,48.7,5.8,129.0,34.4,118.1,103.4,1,Normal,Normal,0
56.95,50.76,85.16,91.02,57.45,7.9,3.2,42.9,94.0,6.6,48.7,5.8,129.0,34.7,117.8,103.7,1,Normal,Normal,0
56.95,50.76,85.12,91.02,57.51,7.7,3.5,42.9,94.5,6.6,48.8,5.7,128.7,34.5,117.8,102.4,1,Normal,Normal,0
56.95,50.8,85.12,91.02,57.41,7.9,3.7,42.9,94.5,6.6,48.5,5.6,129.0,34.4,118.1,103.4,1,Normal,Normal,0
56.95,50.8,85.12,91.02,57.42,7.9,3.2,43.1,94.0,6.3,48.7,5.8,129.0,34.7,117.8,102.1,1,Normal,Normal,0
56.95,50.76,85.12,91.02,57.48,7.9,3.5,42.9,94.3,6.3,48.7,5.6,128.7,34.7,117.8,102.7,1,Normal,Normal,0
56.95,50.76,85.12,90.98,57.53,7.7,3.7,43.1,94.5,6.3,48.7,5.8,129.0,35.0,118.1,102.1,1,Normal,Normal,0
56.95,50.76,85.16,91.02,57.5,7.7,3.5,43.1,94.3,6.8,48.7,5.6,128.7,34.4,118.3,101.9,1,Normal,Normal,0
56.95,50.76,85.12,91.02,57.42,7.7,3.6,43.1,94.3,6.3,48.7,5.6,128.7,34.4,118.1,103.2,1,Normal,Normal,0
56.95,50.72,85.12,91.02,57.48,7.9,3.8,42.9,94.5,6.8,48.8,5.7,128.7,34.5,118.1,100.6,1,Normal,Normal,0
56.95,50.76,85.16,91.06,57.7,7.6,3.2,43.1,94.0,6.3,48.7,5.5,128.7,34.7,118.1,102.2,1,Normal,Normal,0
56.95,50.76,85.12,91.02,57.57,7.5,3.5,43.1,94.5,6.8,48.7,5.8,128.7,34.5,118.1,102.4,1,Normal,Normal,0
57.0,50.8,85.16,91.06,57.64,7.9,3.5,42.9,94.5,6.5,48.7,5.6,128.7,34.4,118.3,102.2,1,Normal,Normal,0
56.95,50.76,85.16,91.1,57.67,7.7,3.3,43.1,94.3,6.6,48.8,5.6,129.0,34.4,118.3,103.7,1,Normal,Normal,0
56.95,50.76,85.16,91.06,57.63,7.9,3.7,42.9,94.5,6.5,48.3,5.2,129.0,34.5,118.1,102.9,1,Normal,Normal,0
56.95,50.76,85.21,91.1,57.55,7.7,4.0,43.1,94.8,6.5,48.7,5.6,129.0,34.7,118.1,103.1,1,Normal,Normal,0
56.95,50.76,85.21,91.1,57.59,7.7,3.3,43.1,94.3,6.5,48.7,5.7,129.0,34.4,118.1,102.2,1,Normal,Normal,0
57.0,50.76,85.21,91.1,57.62,7.7,3.3,43.1,94.3,6.2,48.7,5.6,129.0,34.4,118.1,102.7,1,Normal,Normal,0
56.95,50.76,85.21,91.1,57.53,7.5,3.5,43.1,94.3,7.0,48.8,5.9,129.0,34.2,118.3,101.7,1,Normal,Normal,0
56.95,50.76,85.21,91.1,57.6,7.8,3.2,43.1,94.5,6.8,48.7,5.6,128.7,34.5,118.1,102.7,1,Normal,Normal,0
57.0,50.8,85.21,91.14,57.51,7.7,3.3,43.1,94.3,6.8,48.8,5.6,128.7,34.4,118.3,101.9,1,Normal,Normal,0
57.0,50.76,85.21,91.14,57.61,7.9,3.5,42.9,94.5,6.6,48.7,5.6,129.0,34.7,118.1,103.9,1,Normal,Normal,0
57.0,50.76,85.25,91.18,57.71,7.4,3.3,43.2,94.5,6.7,48.7,5.8,129.0,34.5,118.3,102.7,1,Normal,Normal,0
57.0,50.76,85.21,91.1,57.71,7.7,3.3,43.1,94.3,6.2,48.8,5.7,129.0,34.4,118.1,101.2,1,Normal,Normal,0
57.0,50.8,85.25,91.14,57.62,7.7,3.3,42.9,94.3,6.5,48.7,5.6,128.5,34.4,118.1,103.6,1,Normal,Normal,0
57.0,50.8,85.25,91.14,57.64,7.4,3.0,43.2,94.0,6.5,48.7,5.6,128.7,34.4,118.1,101.7,1,Normal,Normal,0
57.0,50.8,85.25,91.14,57.64,7.9,3.5,42.9,94.3,6.5,48.7,5.8,129.0,34.7,118.1,101.9,1,Normal,Normal,0
57.0,50.8,85.25,91.14,57.59,7.7,3.5,43.1,94.3,6.2,48.8,5.7,128.7,34.4,118.3,103.7,1,Normal,Normal,0
57.04,50.8,85.25,91.14,57.55,7.9,3.3,42.9,94.3,6.3,48.7,5.5,129.0,35.0,118.3,101.2,1,Normal,Normal,0
56.95,50.8,85.25,91.14,57.61,7.7,3.3,43.1,94.3,6.8,48.7,5.6,129.0,34.4,118.3,100.7,1,Normal,Normal,0
57.04,50.8,85.25,91.14,57.53,7.5,3.3,42.9,94.3,6.6,48.8,5.6,128.7,34.7,118.3,103.9,1,Normal,Normal,0
56.95,50.8,85.21,91.14,57.59,7.7,3.7,43.1,94.5,6.3,48.7,5.6,129.0,35.0,118.3,100.9,1,Normal,Normal,0
57.04,50.8,85.21,91.1,57.69,7.9,3.7,43.1,94.3,6.6,48.8,5.9,128.7,34.4,118.3,103.4,1,Normal,Normal,0
57.0,50.8,85.21,91.1,57.63,7.7,3.5,43.1,94.3,6.5,48.7,5.6,128.7,34.7,118.3,78.8,1,Normal,Normal,0
57.0,50.8,85.21,91.1,57.63,7.9,3.5,42.9,94.3,6.6,48.7,5.6,128.7,34.4,118.5,101.7,1,Normal,Normal,0
57.0,50.8,85.21,91.1,57.69,7.7,3.5,43.1,94.3,6.6,48.7,5.6,128.7,34.7,118.3,103.2,1,Normal,Normal,0
57.0,50.8,85.21,91.1,57.59,7.9,3.5,42.9,94.3,6.6,48.7,5.9,128.7,34.7,118.1,102.9,1,Normal,Normal,0
57.0,50.8,85.21,91.1,57.57,7.7,3.5,42.9,94.3,6.2,48.7,5.6,128.7,34.7,118.5,101.8,1,Normal,Normal,0
57.0,50.8,85.21,91.1,57.7,7.7,3.5,43.2,94.3,6.6,48.7,5.6,129.0,34.7,118.1,102.6,1,Normal,Normal,0
57.0,50.8,85.21,91.1,57.62,7.7,3.5,42.9,94.3,6.7,48.7,5.6,128.7,34.7,118.5,103.9,1,Normal,Normal,0
57.04,50.8,85.21,91.14,57.72,7.9,3.3,42.9,94.3,6.5,48.7,5.6,128.7,34.7,118.3,102.9,1,Normal,Normal,0
57.0,50.8,85.21,91.1,57.67,7.6,3.5,43.2,94.3,6.5,48.8,5.5,128.7,34.2,118.5,102.1,1,Normal,Normal,0
57.0,50.8,85.21,91.1,57.66,8.0,3.5,42.8,94.5,6.7,48.7,5.6,128.7,34.2,118.3,101.4,1,Normal,Normal,0
57.0,50.8,85.25,91.1,57.79,7.7,3.3,43.1,94.3,6.7,48.7,5.6,128.7,34.0,118.3,103.9,1,Normal,Normal,0
57.0,50.8,85.25,91.14,58.07,7.5,3.3,43.1,94.3,6.5,48.8,5.6,128.7,34.4,118.5,101.6,1,Normal,Normal,0
57.0,50.8,85.25,91.18,57.8,7.9,3.3,42.9,94.3,6.5,48.7,5.8,129.0,34.2,118.3,101.4,1,Normal,Normal,0
57.04,50.8,85.25,91.18,57.91,7.7,3.3,43.1,94.3,6.7,48.8,5.7,128.7,34.2,118.3,103.2,1,Normal,Normal,0
57.04,50.8,85.29,91.18,57.84,7.8,3.3,43.1,94.3,6.5,48.7,5.6,129.0,34.7,118.3,103.6,1,Normal,Normal,0
57.04,50.8,85.29,91.18,57.73,7.9,4.0,42.9,94.8,6.7,48.7,5.8,128.7,34.2,118.3,103.9,1,Normal,Normal,0
57.0,50.8,85.25,91.22,57.77,7.6,3.5,43.2,94.5,6.5,48.7,5.6,129.0,34.2,118.3,102.2,1,Normal,Normal,0
57.0,50.76,85.29,91.22,57.88,7.5,3.1,43.1,94.3,6.5,48.7,5.6,129.0,34.4,118.5,103.1,1,Normal,Normal,0
57.0,50.8,85.25,91.22,57.75,7.9,3.5,42.9,94.5,6.7,48.7,5.8,128.7,34.5,118.3,102.6,1,Normal,Normal,0
57.04,50.8,85.29,91.18,57.76,7.5,4.0,43.1,94.8,6.5,48.7,5.6,129.0,33.7,118.3,101.6,1,Normal,Normal,0
57.0,50.8,85.25,91.22,57.89,7.7,3.3,43.1,94.3,6.7,48.7,5.6,129.0,34.5,118.3,102.2,1,Normal,Normal,0
57.04,50.8,85.29,91.22,57.9,7.7,3.3,43.1,94.5,6.5,48.8,5.9,128.7,34.2,118.5,101.1,1,Normal,Normal,0
57.04,50.8,85.29,91.22,57.88,7.6,3.5,43.2,94.5,6.3,48.7,5.6,128.7,34.5,118.3,102.6,1,Normal,Normal,0
57.04,50.8,85.29,91.22,58.11,7.9,3.3,42.9,94.3,6.5,48.7,5.8,128.7,34.5,118.5,101.2,1,Normal,Normal,0
57.04,50.8,85.29,91.22,57.92,7.7,3.5,42.9,94.3,6.5,48.7,5.6,129.0,34.2,118.3,103.1,1,Normal,Normal,0
57.08,50.8,85.25,91.22,58.02,7.6,3.3,43.2,94.3,6.7,48.7,5.6,128.7,34.4,118.3,78.1,1,Normal,Normal,0
57.08,50.8,85.25,91.22,57.95,7.7,3.1,43.1,94.3,6.5,48.8,5.7,128.5,34.4,118.5,101.6,1,Normal,Normal,0
57.08,50.8,85.33,91.22,58.0,7.7,3.8,43.1,94.8,7.0,48.7,5.8,128.7,34.2,118.3,101.9,1,Normal,Normal,0
57.08,50.8,85.29,91.22,57.9,7.7,3.3,43.1,94.5,6.3,48.7,5.8,128.7,34.2,118.3,102.9,1,Normal,Normal,0
57.12,50.8,85.33,91.26,58.0,7.8,3.3,43.1,94.3,6.3,48.8,5.9,129.0,34.4,118.5,100.6,1,Normal,Normal,0
57.12,50.8,85.29,91.26,57.95,7.8,3.3,43.1,94.5,6.7,48.7,5.6,128.5,34.5,118.5,102.2,1,Normal,Normal,0
57.12,50.8,85.33,91.26,56.36,7.3,3.8,43.5,94.8,6.3,48.7,5.4,128.7,33.9,118.3,102.6,1,Normal,Normal,0
57.12,50.84,85.37,91.26,56.48,7.8,3.6,43.3,95.3,7.3,48.8,5.3,129.0,33.4,118.5,100.9,1,Normal,Normal,0
57.12,50.88,85.74,91.39,55.86,8.2,2.7,42.9,94.8,7.0,49.0,6.1,128.7,34.2,118.5,101.6,1,Normal,Normal,0
56.95,50.92,86.02,91.59,55.59,7.5,2.7,42.9,94.8,7.2,48.8,6.0,128.7,34.2,118.3,103.2,1,Normal,Normal,0
56.71,50.88,86.31,91.75,55.72,7.6,2.7,42.8,94.8,6.6,48.8,5.7,129.3,34.5,118.3,102.6,1,Normal,Normal,0
56.38,50.76,86.39,91.92,55.58,7.5,2.6,42.8,95.0,6.7,48.7,5.9,129.6,34.6,118.5,101.7,1,Normal,Normal,0
56.14,50.59,86.43,91.96,55.67,7.1,2.9,42.9,94.8,6.0,48.5,5.6,130.1,35.0,118.5,102.4,1,Normal,Normal,0
55.93,50.39,86.52,91.96,55.91,6.7,2.6,42.9,94.5,6.3,48.3,5.4,155.7,35.6,118.3,104.7,1,Normal,Normal,0
55.64,50.14,86.52,91.96,55.65,5.3,1.5,44.0,93.2,5.0,48.2,4.1,130.7,37.2,118.3,100.8,1,Normal,Normal,0
55.36,49.94,86.47,91.88,50.3,6.0,2.0,43.3,93.0,4.5,48.2,4.9,130.7,37.7,118.3,100.6,1,Normal,Normal,0
55.11,49.77,86.43,91.75,41.5,5.2,0.9,44.3,91.0,2.2,48.3,4.2,130.7,40.2,118.5,100.5,1,Normal,Normal,0
54.83,49.73,86.35,91.43,40.69,7.2,1.0,43.2,89.9,1.5,48.7,5.5,131.5,41.5,118.5,100.9,1,Normal,Normal,0
54.58,49.9,86.19,90.81,40.38,7.6,1.2,43.2,89.4,0.9,49.0,5.8,132.0,42.6,118.5,101.7,1,Normal,Normal,0
54.42,50.1,85.86,90.32,42.77,7.6,1.7,43.3,89.4,0.6,49.3,6.1,133.2,43.8,118.5,100.6,1,Normal,Normal,0
54.29,50.35,85.41,89.67,43.07,8.0,2.6,42.9,89.9,2.1,49.5,6.4,134.1,44.2,118.3,99.8,1,Normal,Normal,0
54.37,50.51,85.12,89.13,44.28,7.6,2.1,43.3,89.4,1.9,49.6,6.0,134.7,45.3,118.3,100.1,1,Normal,Normal,0
54.42,50.63,84.76,88.81,45.37,7.8,2.3,43.3,89.6,2.4,49.6,6.4,135.6,46.0,118.5,99.4,1,Normal,Normal,0
54.58,50.72,84.51,88.6,45.21,7.9,2.7,42.9,90.2,3.4,49.6,6.7,136.2,46.0,118.5,99.7,1,Normal,Normal,0
54.66,50.76,84.35,88.4,45.79,7.3,2.2,43.3,89.9,3.4,49.5,6.1,136.5,46.9,118.3,100.8,1,Normal,Normal,0
54.7,50.76,84.22,88.27,45.99,7.3,2.5,43.3,90.2,3.6,49.5,6.2,137.1,46.9,118.8,99.5,1,Normal,Normal,0
54.74,50.72,84.18,88.27,45.99,6.9,2.7,43.5,90.5,4.5,49.5,6.2,137.4,46.6,118.5,101.3,1,Normal,Normal,0
54.74,50.68,84.14,88.23,46.03,6.9,2.4,43.5,90.5,4.5,49.5,5.8,137.8,46.9,118.5,100.8,1,Normal,Normal,0
54.74,50.63,84.14,88.23,46.14,7.0,2.4,43.6,90.2,4.7,49.3,5.8,137.4,47.2,118.5,99.6,1,Normal,Normal,0
54.7,50.59,84.1,88.23,46.18,6.5,2.4,43.8,90.2,5.1,49.3,5.5,137.8,47.3,118.5,100.9,1,Normal,Normal,0
54.62,50.51,84.1,88.23,46.26,6.8,2.5,43.6,90.5,4.9,49.5,5.7,137.8,47.3,118.8,99.2,1,Normal,Normal,0
54.62,50.47,84.14,88.32,46.31,6.7,2.7,43.6,90.7,5.1,49.3,5.5,137.4,47.1,118.8,98.9,1,Normal,Normal,0
54.54,50.47,84.18,88.32,46.32,6.7,2.5,43.6,90.7,5.4,49.3,5.5,137.8,46.4,118.5,100.6,1,Normal,Normal,0
54.5,50.43,84.26,88.4,46.33,6.5,2.4,43.8,91.0,5.4,49.1,5.3,137.1,46.4,118.8,99.4,1,Normal,Normal,0
54.46,50.39,84.26,88.44,46.33,6.5,2.5,43.8,90.7,5.4,49.1,5.5,137.4,47.1,118.8,99.6,1,Normal,Normal,0
54.42,50.31,84.35,88.48,46.25,6.3,2.4,43.8,90.7,5.1,49.1,5.5,137.4,46.7,118.8,101.6,1,Normal,Normal,0
54.37,50.27,84.39,88.48,46.24,6.5,2.7,43.6,91.0,5.4,49.1,5.3,137.4,46.4,118.8,100.9,1,Normal,Normal,0
54.33,50.22,84.51,88.56,46.32,6.3,2.5,43.8,91.5,6.3,49.3,5.5,137.8,45.9,118.8,101.1,1,Normal,Normal,0
54.29,50.22,84.8,88.73,46.22,6.5,2.3,43.6,91.5,5.9,49.0,5.2,137.4,45.9,118.8,101.1,1,Normal,Normal,0
54.17,50.18,85.0,88.93,46.27,6.2,2.1,43.6,91.7,6.1,49.1,5.3,137.4,45.7,118.8,101.1,1,Normal,Normal,0
54.09,50.1,85.21,89.09,46.35,6.0,2.1,43.6,91.7,5.5,49.0,5.2,137.8,46.1,119.0,101.4,1,Normal,Normal,0
53.92,49.98,85.33,89.26,44.71,5.5,1.8,44.1,91.0,4.9,49.0,4.9,137.4,47.1,119.0,99.3,1,Normal,Normal,0
53.84,49.94,85.37,89.3,42.45,6.5,1.6,43.3,90.5,4.4,48.8,5.5,138.1,47.6,119.0,100.6,1,Normal,Normal,0
53.68,49.86,85.41,89.26,40.65,6.8,1.7,43.3,89.9,3.8,49.0,5.8,138.1,48.5,119.0,100.3,1,Normal,Normal,0
53.56,49.86,85.41,89.13,40.5,6.8,1.6,43.3,89.6,3.5,49.0,5.5,138.7,49.1,118.8,100.8,1,Normal,Normal,0
53.43,49.94,85.37,88.97,40.68,6.7,1.6,43.6,89.4,3.5,49.3,5.8,139.1,49.5,119.0,100.9,1,Normal,Normal,0
53.43,50.02,85.29,88.77,40.77,6.3,1.4,43.6,89.6,3.5,49.3,5.7,139.7,50.1,119.2,99.4,1,Normal,Normal,0
53.39,50.1,85.16,88.56,41.19,6.7,1.7,43.6,89.4,3.5,49.5,5.9,140.4,51.3,119.0,99.2,1,Normal,Normal,0
53.43,50.18,85.08,88.4,41.9,6.9,1.9,43.5,89.6,3.8,49.6,6.1,141.3,51.1,119.2,100.9,1,Normal,Normal,0
